Gene,MeanTumor,MeanNormal,LogFC,PValue,Padj,AbsLogFC,ENSEMBL_clean,SYMBOL
ENSG00000180834,1.59277934871564,0.859849643001374,0.732929705714262,1.21886121269047e-06,5.48713224408925e-06,0.732929705714262,ENSG00000180834,MAP6D1
ENSG00000120658,4.143126065239,2.99737678979833,1.14574927544067,1.22016528149245e-06,5.49256080428405e-06,1.14574927544067,ENSG00000120658,ENOX1
ENSG00000267650,0.764908311096643,0.233426428612637,0.531481882484006,1.22114633175072e-06,5.49653454315549e-06,0.531481882484006,ENSG00000267650,
ENSG00000145216,8.5185394487227,7.99393904973598,0.524600398986721,1.22183224554332e-06,5.49917930263771e-06,0.524600398986721,ENSG00000145216,FIP1L1
ENSG00000201382,0.134621646540987,0,0.134621646540987,1.22221758698014e-06,5.50047093989245e-06,0.134621646540987,ENSG00000201382,RNU6-558P
ENSG00000186047,2.22851906440587,3.27215515386503,-1.04363608945916,1.22438717751532e-06,5.50979156200305e-06,1.04363608945916,ENSG00000186047,DLEU7
ENSG00000186047,2.22851906440587,3.27215515386503,-1.04363608945916,1.22438717751532e-06,5.50979156200305e-06,1.04363608945916,ENSG00000186047,DLEU1-AS1
ENSG00000287626,2.0430771125066,0.928957918262516,1.11411919424409,1.22712167130881e-06,5.52165256702056e-06,1.11411919424409,ENSG00000287626,
ENSG00000237346,0.261630753514173,0.0285714285714286,0.233059324942745,1.22761368444714e-06,5.52342203408583e-06,0.233059324942745,ENSG00000237346,LOC105374943
ENSG00000160172,6.60044271859351,6.09915798332495,0.501284735268562,1.22979380202541e-06,5.53278592090628e-06,0.501284735268562,ENSG00000160172,
ENSG00000283234,0.469822306643169,0.0738560714491759,0.395966235193993,1.23033367122055e-06,5.53476949255856e-06,0.395966235193993,ENSG00000283234,
ENSG00000157350,10.0344528148186,9.47914252537996,0.555310289438605,1.23211889827956e-06,5.54235465167226e-06,0.555310289438605,ENSG00000157350,ST3GAL2
ENSG00000176679,0.288477645286598,0,0.288477645286598,1.2324832030258e-06,5.54354746880148e-06,0.288477645286598,ENSG00000176679,TGIF2LY
ENSG00000149177,10.9141180284714,10.2950519955066,0.619066032964796,1.23288976783669e-06,5.54493015899657e-06,0.619066032964796,ENSG00000149177,PTPRJ
ENSG00000250261,0.250227324477917,0,0.250227324477917,1.23458904013149e-06,5.55212612000266e-06,0.250227324477917,ENSG00000250261,
ENSG00000287682,1.79286276882467,2.93898757538799,-1.14612480656331,1.23612647855995e-06,5.55859319186472e-06,1.14612480656331,ENSG00000287682,
ENSG00000167549,4.41366305282937,3.33095730986704,1.08270574296233,1.23692499353243e-06,5.56093794926552e-06,1.08270574296233,ENSG00000167549,CORO6
ENSG00000132518,3.61022827373161,2.63039172225534,0.979836551476269,1.2369462313743e-06,5.56093794926552e-06,0.979836551476269,ENSG00000132518,GUCY2D
ENSG00000186912,0.982244577644499,0.342857142857143,0.639387434787356,1.23688557036827e-06,5.56093794926552e-06,0.639387434787356,ENSG00000186912,P2RY4
ENSG00000248787,2.48369019724532,1.53894510123614,0.944745096009175,1.23778015846949e-06,5.56423971237384e-06,0.944745096009175,ENSG00000248787,
ENSG00000263155,3.63276692434682,4.43192434489076,-0.799157420543939,1.23815470929433e-06,5.56547605925229e-06,0.799157420543939,ENSG00000263155,MYZAP
ENSG00000189238,2.29026023272522,1.14944133689007,1.14081889583515,1.23900719101163e-06,5.56886032275779e-06,1.14081889583515,ENSG00000189238,LINC00943
ENSG00000184599,0.979313689045434,0.319140714326923,0.660172974718511,1.24125078449042e-06,5.57849605161725e-06,0.660172974718511,ENSG00000184599,TAFA3
ENSG00000198707,8.09715292287689,6.98072745063396,1.11642547224292,1.24322869037049e-06,5.58648733008427e-06,1.11642547224292,ENSG00000198707,CEP290
ENSG00000232104,3.35785586443359,2.37100625868479,0.986849605748794,1.24319878193174e-06,5.58648733008427e-06,0.986849605748794,ENSG00000232104,
ENSG00000158691,6.95883881313169,6.16697342236693,0.791865390764763,1.24384109728126e-06,5.58879012069442e-06,0.791865390764763,ENSG00000158691,ZSCAN12
ENSG00000203896,5.35818438144384,4.20495316659704,1.1532312148468,1.24519466836971e-06,5.5944224507569e-06,1.1532312148468,ENSG00000203896,LIME1
ENSG00000274015,2.51031077663036,1.68100825991676,0.829302516713601,1.24674211248796e-06,5.60092484050062e-06,0.829302516713601,ENSG00000274015,LOC105370532
ENSG00000255327,0.452571777274713,0.0285714285714286,0.424000348703284,1.24988398831666e-06,5.61458851270338e-06,0.424000348703284,ENSG00000255327,
ENSG00000129991,1.33708671961534,0.335853928633242,1.0012327909821,1.25052421240518e-06,5.6170132535038e-06,1.0012327909821,ENSG00000129991,TNNI3
ENSG00000284431,0.47366188164197,0.114285714285714,0.359376167356255,1.25258296158369e-06,5.62580872039859e-06,0.359376167356255,ENSG00000284431,
ENSG00000211952,2.22883816032872,3.92443967486869,-1.69560151453997,1.25300911085166e-06,5.62681887874782e-06,1.69560151453997,ENSG00000211952,IGHV4-28
ENSG00000148156,0.332309122279211,0.0571428571428571,0.275166265136354,1.25295990054896e-06,5.62681887874782e-06,0.275166265136354,ENSG00000148156,ACTL7B
ENSG00000269343,8.62043137823834,7.97918052992819,0.64125084831015,1.25334343434434e-06,5.62786827809571e-06,0.64125084831015,ENSG00000269343,ZNF587B
ENSG00000127993,8.42282904602667,7.82051422056688,0.602314825459791,1.25366578783816e-06,5.62886376455121e-06,0.602314825459791,ENSG00000127993,RBM48
ENSG00000197617,0.384481448964937,0.0571428571428571,0.32733859182208,1.25385552422849e-06,5.62926369829045e-06,0.32733859182208,ENSG00000197617,VN1R5
ENSG00000008952,12.4363060851534,12.9842062521186,-0.54790016696519,1.25569655132748e-06,5.63707654678776e-06,0.54790016696519,ENSG00000008952,SEC62
ENSG00000236438,2.19464668459315,1.1434251372918,1.05122154730136,1.25641663500123e-06,5.63985640251553e-06,1.05122154730136,ENSG00000236438,
ENSG00000107758,10.2093495651601,9.78321264083136,0.426136924328768,1.25656224813486e-06,5.64005731119652e-06,0.426136924328768,ENSG00000107758,PPP3CB
ENSG00000114302,11.0481560693655,10.5171748840175,0.530981185347969,1.25848207059905e-06,5.64822105554094e-06,0.530981185347969,ENSG00000114302,PRKAR2A
ENSG00000130517,11.3435717549385,10.8076851400234,0.535886614915027,1.25881864500337e-06,5.64927824940841e-06,0.535886614915027,ENSG00000130517,PGPEP1
ENSG00000275228,0.449687950756671,0.0857142857142857,0.363973665042385,1.2592917727082e-06,5.65094804312214e-06,0.363973665042385,ENSG00000275228,
ENSG00000248227,0.564511083847955,0.142857142857143,0.421653940990812,1.26172038703194e-06,5.66139191876756e-06,0.421653940990812,ENSG00000248227,
ENSG00000231313,1.07721181141843,0.402194731344309,0.675017080074122,1.26286360195337e-06,5.66606694066402e-06,0.675017080074122,ENSG00000231313,
ENSG00000112139,6.66519110600808,5.42082859718981,1.24436250881828,1.26349874318825e-06,5.66846183045114e-06,1.24436250881828,ENSG00000112139,MDGA1
ENSG00000260141,0.293738481357514,0.0285714285714286,0.265167052786085,1.26793467199215e-06,5.68790652391667e-06,0.265167052786085,ENSG00000260141,
ENSG00000153558,5.29307406281436,4.55736674528978,0.735707317524578,1.26845463562917e-06,5.68978263685367e-06,0.735707317524578,ENSG00000153558,FBXL2
ENSG00000235016,3.93631192378311,2.9052894356459,1.03102248813721,1.26918991286474e-06,5.6926241824849e-06,1.03102248813721,ENSG00000235016,SEMA3F-AS1
ENSG00000259448,5.38404264723305,4.45603011262067,0.928012534612376,1.27080155735437e-06,5.69939567650743e-06,0.928012534612376,ENSG00000259448,LINC02352
ENSG00000117528,11.962190638375,12.4993924809974,-0.537201842622395,1.27124220492231e-06,5.70091472202611e-06,0.537201842622395,ENSG00000117528,ABCD3
ENSG00000274756,2.37812728892182,1.49333201153446,0.884795277387361,1.27165168939864e-06,5.70229378354188e-06,0.884795277387361,ENSG00000274756,RPS2P50
ENSG00000146281,8.74799135640649,7.980703093836,0.767288262570485,1.27249318155743e-06,5.70560966156626e-06,0.767288262570485,ENSG00000146281,PM20D2
ENSG00000271239,3.56422388748695,5.58041271357351,-2.01618882608656,1.27283213425473e-06,5.706671900248e-06,2.01618882608656,ENSG00000271239,
ENSG00000187815,6.85582288457167,6.1975993125074,0.658223572064271,1.27434412557134e-06,5.71299280024055e-06,0.658223572064271,ENSG00000187815,ZFP69
ENSG00000282143,0.121776069606815,0,0.121776069606815,1.27452553150157e-06,5.71334803788624e-06,0.121776069606815,ENSG00000282143,
ENSG00000116903,9.23740205062524,8.75610599572161,0.481296054903629,1.27576398848473e-06,5.71844130843566e-06,0.481296054903629,ENSG00000116903,EXOC8
ENSG00000071994,10.3177592006344,9.88303103038015,0.434728170254228,1.27768802171913e-06,5.72660652004304e-06,0.434728170254228,ENSG00000071994,PDCD2
ENSG00000160208,10.4099426634154,9.88955369589879,0.520388967516579,1.27989777002642e-06,5.73605089721249e-06,0.520388967516579,ENSG00000160208,RRP1B
ENSG00000130307,6.64515953805848,5.80013459334762,0.845024944710857,1.28330153633054e-06,5.7500950462673e-06,0.845024944710857,ENSG00000130307,USHBP1
ENSG00000182383,1.56126854717281,0.756910088466562,0.804358458706251,1.28321094907871e-06,5.7500950462673e-06,0.804358458706251,ENSG00000182383,RPL27AP5
ENSG00000260725,0.419733165974676,0.0571428571428571,0.362590308831819,1.28333994264265e-06,5.7500950462673e-06,0.362590308831819,ENSG00000260725,
ENSG00000237682,0.236802571897617,0.0285714285714286,0.208231143326189,1.28610525696786e-06,5.76202356835097e-06,0.208231143326189,ENSG00000237682,
ENSG00000253854,3.60905645205987,2.43686435267943,1.17219209938045,1.29369780187014e-06,5.79557546072115e-06,1.17219209938045,ENSG00000253854,
ENSG00000164074,8.46819428034166,9.02096139929346,-0.552767118951799,1.29704243243774e-06,5.81009347218708e-06,0.552767118951799,ENSG00000164074,ABHD18
ENSG00000166340,13.0316731885099,12.523451987636,0.508221200873935,1.29997944714834e-06,5.82278339154423e-06,0.508221200873935,ENSG00000166340,TPP1
ENSG00000269514,1.70906017230476,0.759104819810872,0.949955352493892,1.30425696666437e-06,5.8414750992956e-06,0.949955352493892,ENSG00000269514,
ENSG00000182873,4.47452399509714,3.46310680200568,1.01141719309146,1.30579046472299e-06,5.8478749393961e-06,1.01141719309146,ENSG00000182873,PRKCZ-AS1
ENSG00000225206,0.679724381492526,0.142857142857143,0.536867238635383,1.30750294282932e-06,5.85507523774032e-06,0.536867238635383,ENSG00000225206,MIR137HG
ENSG00000225206,0.679724381492526,0.142857142857143,0.536867238635383,1.30750294282932e-06,5.85507523774032e-06,0.536867238635383,ENSG00000225206,LOC124904228
ENSG00000267904,3.32117831355383,2.06440558022668,1.25677273332715,1.30805279823416e-06,5.85706850691413e-06,1.25677273332715,ENSG00000267904,
ENSG00000233384,0.548443009125986,0.114285714285714,0.434157294840271,1.30816332107668e-06,5.85709441483185e-06,0.434157294840271,ENSG00000233384,CNIH3-AS2
ENSG00000178654,0.947042749967825,0.37628357146978,0.570759178498045,1.30960262830386e-06,5.86306926427094e-06,0.570759178498045,ENSG00000178654,
ENSG00000225140,0.452655051040521,1.42530853199329,-0.972653480952766,1.31032172721815e-06,5.86581905455438e-06,0.972653480952766,ENSG00000225140,DIP2C-AS2
ENSG00000187792,6.28078591688805,5.53478536612911,0.746000550758942,1.31053623898042e-06,5.86630973795432e-06,0.746000550758942,ENSG00000187792,ZNF70
ENSG00000158296,8.64157459837648,10.0782012141607,-1.4366266157842,1.31154878315914e-06,5.8703722628322e-06,1.4366266157842,ENSG00000158296,SLC13A3
ENSG00000124490,0.907071952027607,0.204855000041209,0.702216951986399,1.31258938798884e-06,5.87455972429868e-06,0.702216951986399,ENSG00000124490,CRISP2
ENSG00000230228,0.69017779952162,0.228571428571429,0.461606370950191,1.31320729667123e-06,5.876854869114e-06,0.461606370950191,ENSG00000230228,H3P1
ENSG00000272043,1.66609871219043,0.805888531828451,0.860210180361978,1.31459035212183e-06,5.88257355136088e-06,0.860210180361978,ENSG00000272043,
ENSG00000253376,0.533787768945775,0.0857142857142857,0.448073483231489,1.3149693494251e-06,5.88379868447354e-06,0.448073483231489,ENSG00000253376,
ENSG00000241889,3.50401049274847,2.44735827226775,1.05665222048072,1.32297173832043e-06,5.91913157455436e-06,1.05665222048072,ENSG00000241889,
ENSG00000108474,7.91486048755215,7.29427531852461,0.620585169027545,1.32339782839201e-06,5.92056426874704e-06,0.620585169027545,ENSG00000108474,PIGL
ENSG00000105612,11.1243444856578,10.6318021643256,0.492542321332179,1.32453815078166e-06,5.92519178209839e-06,0.492542321332179,ENSG00000105612,DNASE2
ENSG00000226191,0.137814242689286,0,0.137814242689286,1.33029656828195e-06,5.95047549923716e-06,0.137814242689286,ENSG00000226191,
ENSG00000130150,8.80455818210252,8.12201144119087,0.682546740911642,1.33067201245393e-06,5.95167881951923e-06,0.682546740911642,ENSG00000130150,MOSPD2
ENSG00000255082,0.441107959860408,0.0452846428777473,0.395823316982661,1.3320844615825e-06,5.9575197745215e-06,0.395823316982661,ENSG00000255082,GRM5-AS1
ENSG00000059378,10.9148443951471,10.1285246018181,0.786319793328946,1.33524462501366e-06,5.97117552339174e-06,0.786319793328946,ENSG00000059378,PARP12
ENSG00000182858,8.99256498417322,8.37573805110623,0.61682693306699,1.33541242161268e-06,5.97144838009148e-06,0.61682693306699,ENSG00000182858,ALG12
ENSG00000149201,3.6223215044712,2.6382618780778,0.984059626393404,1.33657204777962e-06,5.97615591716092e-06,0.984059626393404,ENSG00000149201,CCDC81
ENSG00000204262,10.5570037732682,9.59023300769968,0.966770765568512,1.336699393972e-06,5.97624748238745e-06,0.966770765568512,ENSG00000204262,COL5A2
ENSG00000248592,3.42352538151968,2.19937162292257,1.22415375859711,1.33700418541331e-06,5.97713230927196e-06,1.22415375859711,ENSG00000248592,STIMATE-MUSTN1
ENSG00000257704,8.46421223054713,7.77841092552901,0.685801305018121,1.33914884992514e-06,5.98624156558863e-06,0.685801305018121,ENSG00000257704,INAFM1
ENSG00000117682,10.184015427529,9.73425771387544,0.449757713653515,1.33961574132946e-06,5.98785001092047e-06,0.449757713653515,ENSG00000117682,DHDDS
ENSG00000255422,2.15379270959109,3.36889990493658,-1.21510719534549,1.34062354922771e-06,5.99187580881651e-06,1.21510719534549,ENSG00000255422,
ENSG00000272316,4.62817234136412,3.47034706800696,1.15782527335716,1.34085828577382e-06,5.99244602070197e-06,1.15782527335716,ENSG00000272316,
ENSG00000273983,1.90372030862328,0.713080787452393,1.19063952117089,1.34097894646467e-06,5.99250636440766e-06,1.19063952117089,ENSG00000273983,H3C8
ENSG00000250569,4.34734927792034,3.7025930869209,0.644756190999445,1.34123421149062e-06,5.99316816420126e-06,0.644756190999445,ENSG00000250569,NTAN1P2
ENSG00000151952,2.30125162654218,3.46849828742832,-1.16724666088614,1.34151282420179e-06,5.99393417665488e-06,1.16724666088614,ENSG00000151952,TMEM132D
ENSG00000110514,10.5020203223259,10.0534016774669,0.448618644859023,1.34621101118233e-06,6.01444532774133e-06,0.448618644859023,ENSG00000110514,MADD
ENSG00000169325,0.257105301213307,0,0.257105301213307,1.34663418621482e-06,6.01585532525207e-06,0.257105301213307,ENSG00000169325,GUSBP12
ENSG00000234281,2.13461109190483,1.16881481989329,0.965796272011536,1.3489319260158e-06,6.02563872247429e-06,0.965796272011536,ENSG00000234281,
ENSG00000274001,0.997583163254776,0.392996785776099,0.604586377478677,1.3501090106729e-06,6.03041502355032e-06,0.604586377478677,ENSG00000274001,
ENSG00000228915,1.63982887078006,0.780160979644192,0.859667891135866,1.35121271766519e-06,6.03486283821361e-06,0.859667891135866,ENSG00000228915,OR7E128P
ENSG00000266910,4.2993401848649,3.51015414503159,0.789186039833312,1.35243462483503e-06,6.0398378126517e-06,0.789186039833312,ENSG00000266910,
ENSG00000225673,0.0929612500055473,0,0.0929612500055473,1.35648532428039e-06,6.05550988300533e-06,0.0929612500055473,ENSG00000225673,
ENSG00000177144,0.0929612500055473,0,0.0929612500055473,1.35648532428035e-06,6.05550988300533e-06,0.0929612500055473,ENSG00000177144,NUDT4B
ENSG00000236917,0.0929612500055473,0,0.0929612500055473,1.35648532428035e-06,6.05550988300533e-06,0.0929612500055473,ENSG00000236917,DNAJA1P2
ENSG00000249889,0.0929612500055473,0,0.0929612500055473,1.35648532428034e-06,6.05550988300533e-06,0.0929612500055473,ENSG00000249889,ALG1L11P
ENSG00000269275,0.0929612500055473,0,0.0929612500055473,1.35648532428036e-06,6.05550988300533e-06,0.0929612500055473,ENSG00000269275,
ENSG00000171700,8.4033774134697,7.55998497140638,0.843392442063319,1.35821737547841e-06,6.06275798782754e-06,0.843392442063319,ENSG00000171700,RGS19
ENSG00000087077,11.4730789904021,10.8655484375312,0.607530552870964,1.36157267528391e-06,6.07725015142684e-06,0.607530552870964,ENSG00000087077,TRIP6
ENSG00000017797,11.0445708324347,10.4923081861385,0.552262646296283,1.36284802149213e-06,6.08245706766822e-06,0.552262646296283,ENSG00000017797,RALBP1
ENSG00000273061,5.01272096265805,5.57990618619104,-0.567185223532991,1.36395935491624e-06,6.08674440001436e-06,0.567185223532991,ENSG00000273061,CDC37L1-DT
ENSG00000115053,14.0061635844171,13.4966728640751,0.509490720341942,1.3640263370584e-06,6.08674440001436e-06,0.509490720341942,ENSG00000115053,NCL
ENSG00000124939,2.17341265375896,1.08945460336005,1.08395805039891,1.3649748850062e-06,6.09049114492276e-06,1.08395805039891,ENSG00000124939,SCGB2A1
ENSG00000174748,14.4261736199665,14.0071895186791,0.418984101287435,1.36612031184156e-06,6.09511569162309e-06,0.418984101287435,ENSG00000174748,RPL15
ENSG00000263089,2.1572538655346,1.18806063512668,0.969193230407914,1.36839937022009e-06,6.10479693509757e-06,0.969193230407914,ENSG00000263089,
ENSG00000197927,2.51776755885344,1.4385381476284,1.07922941122504,1.36859429248389e-06,6.10517948502587e-06,1.07922941122504,ENSG00000197927,NBEAP2
ENSG00000102924,5.77017555925104,4.0288580004484,1.74131755880263,1.37514282878299e-06,6.13390262991167e-06,1.74131755880263,ENSG00000102924,CBLN1
ENSG00000108094,10.2914391524377,9.69671049805816,0.594728654379548,1.37751015260046e-06,6.14397214497711e-06,0.594728654379548,ENSG00000108094,CUL2
ENSG00000274294,1.983833603621,0.999580979809027,0.984252623811973,1.37793763141812e-06,6.14538864535962e-06,0.984252623811973,ENSG00000274294,
ENSG00000248648,1.33879298597049,0.635621159956947,0.703171826013546,1.37882397930291e-06,6.14885124167284e-06,0.703171826013546,ENSG00000248648,COXFA4P3
ENSG00000248870,0.381445460451177,0.0571428571428571,0.32430260330832,1.38092983152383e-06,6.15775121907946e-06,0.32430260330832,ENSG00000248870,
